id,user_id,tagline,bio,visibility_scope,completion_score,created_at,updated_at
403,403,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-07-02 09:27:13,2025-07-02 09:27:13
404,404,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-06-23 09:27:13,2025-06-23 09:27:13
405,405,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-03 09:27:13,2025-07-03 09:27:13
406,406,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-08-22 09:27:13,2025-08-22 09:27:13
407,407,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-06-29 09:27:13,2025-06-29 09:27:13
408,408,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-19 09:27:13,2025-08-19 09:27:13
409,409,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-09-07 09:27:13,2025-09-07 09:27:13
410,410,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-07-09 09:27:13,2025-07-09 09:27:13
411,411,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-29 09:27:13,2025-08-29 09:27:13
412,412,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-09-05 09:27:13,2025-09-05 09:27:13
413,413,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-06-20 09:27:13,2025-06-20 09:27:13
414,414,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-07-20 09:27:13,2025-07-20 09:27:13
415,415,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-17 09:27:13,2025-08-17 09:27:13
416,416,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-07-18 09:27:13,2025-07-18 09:27:13
417,417,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-06-19 09:27:13,2025-06-19 09:27:13
418,418,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-09-01 09:27:13,2025-09-01 09:27:13
419,419,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-06-27 09:27:13,2025-06-27 09:27:13
420,420,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-08-11 09:27:13,2025-08-11 09:27:13
421,421,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-08-26 09:27:13,2025-08-26 09:27:13
422,422,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-08-02 09:27:13,2025-08-02 09:27:13
423,423,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-24 09:27:13,2025-08-24 09:27:13
424,424,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-01 09:27:13,2025-08-01 09:27:13
425,425,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-12 09:27:13,2025-08-12 09:27:13
426,426,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-26 09:27:13,2025-07-26 09:27:13
427,427,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-23 09:27:13,2025-08-23 09:27:13
428,428,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-08-14 09:27:13,2025-08-14 09:27:13
429,429,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-09-04 09:27:13,2025-09-04 09:27:13
430,430,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-09-10 09:27:13,2025-09-10 09:27:13
431,431,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-18 09:27:13,2025-07-18 09:27:13
432,432,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-09-14 09:27:13,2025-09-14 09:27:13
433,433,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-07-14 09:27:13,2025-07-14 09:27:13
434,434,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-08-28 09:27:13,2025-08-28 09:27:13
435,435,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-09 09:27:13,2025-08-09 09:27:13
436,436,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-07 09:27:13,2025-08-07 09:27:13
437,437,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-09-06 09:27:13,2025-09-06 09:27:13
438,438,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-08-07 09:27:13,2025-08-07 09:27:13
439,439,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-06-23 09:27:13,2025-06-23 09:27:13
440,440,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-23 09:27:13,2025-07-23 09:27:13
441,441,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-02 09:27:13,2025-07-02 09:27:13
442,442,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-08-14 09:27:13,2025-08-14 09:27:13
443,443,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-09-08 09:27:13,2025-09-08 09:27:13
444,444,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-18 09:27:13,2025-08-18 09:27:13
445,445,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-07-04 09:27:13,2025-07-04 09:27:13
446,446,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-09-02 09:27:13,2025-09-02 09:27:13
447,447,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-07-28 09:27:13,2025-07-28 09:27:13
448,448,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-18 09:27:13,2025-07-18 09:27:13
449,449,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-06-27 09:27:13,2025-06-27 09:27:13
450,450,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-13 09:27:13,2025-08-13 09:27:13
451,451,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-07-25 09:27:13,2025-07-25 09:27:13
452,452,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-14 09:27:13,2025-07-14 09:27:13
453,453,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-07-18 09:27:13,2025-07-18 09:27:13
454,454,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-21 09:27:13,2025-08-21 09:27:13
455,455,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-09-14 09:27:13,2025-09-14 09:27:13
456,456,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-09-03 09:27:13,2025-09-03 09:27:13
457,457,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-09-13 09:27:13,2025-09-13 09:27:13
458,458,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-01 09:27:13,2025-08-01 09:27:13
459,459,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-07-01 09:27:13,2025-07-01 09:27:13
460,460,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-06-28 09:27:13,2025-06-28 09:27:13
461,461,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-10 09:27:13,2025-07-10 09:27:13
462,462,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-08-12 09:27:13,2025-08-12 09:27:13
463,463,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-17 09:27:13,2025-08-17 09:27:13
464,464,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-04 09:27:13,2025-08-04 09:27:13
465,465,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-07-03 09:27:13,2025-07-03 09:27:13
466,466,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-10 09:27:13,2025-08-10 09:27:13
467,467,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-09-12 09:27:13,2025-09-12 09:27:13
468,468,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-08-08 09:27:13,2025-08-08 09:27:13
469,469,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-08-27 09:27:13,2025-08-27 09:27:13
470,470,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-25 09:27:13,2025-07-25 09:27:13
471,471,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-06-22 09:27:13,2025-06-22 09:27:13
472,472,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-04 09:27:13,2025-08-04 09:27:13
473,473,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-07-21 09:27:13,2025-07-21 09:27:13
474,474,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-09-14 09:27:13,2025-09-14 09:27:13
475,475,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-09-06 09:27:13,2025-09-06 09:27:13
476,476,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-08-24 09:27:13,2025-08-24 09:27:13
477,477,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-07-03 09:27:13,2025-07-03 09:27:13
478,478,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-18 09:27:13,2025-07-18 09:27:13
479,479,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-06-29 09:27:13,2025-06-29 09:27:13
480,480,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-07-17 09:27:13,2025-07-17 09:27:13
481,481,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-25 09:27:13,2025-07-25 09:27:13
482,482,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-06-21 09:27:13,2025-06-21 09:27:13
483,483,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-08-12 09:27:13,2025-08-12 09:27:13
484,484,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-07-22 09:27:13,2025-07-22 09:27:13
485,485,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-09-06 09:27:13,2025-09-06 09:27:13
486,486,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-07-08 09:27:13,2025-07-08 09:27:13
487,487,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-07-08 09:27:13,2025-07-08 09:27:13
488,488,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-09-10 09:27:13,2025-09-10 09:27:13
489,489,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-07-25 09:27:13,2025-07-25 09:27:13
490,490,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-08-15 09:27:13,2025-08-15 09:27:13
491,491,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-06-16 09:27:13,2025-06-16 09:27:13
492,492,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-09-04 09:27:13,2025-09-04 09:27:13
493,493,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-08-15 09:27:13,2025-08-15 09:27:13
494,494,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-09-12 09:27:13,2025-09-12 09:27:13
495,495,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-25 09:27:13,2025-07-25 09:27:13
496,496,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-09-01 09:27:13,2025-09-01 09:27:13
497,497,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-06-22 09:27:13,2025-06-22 09:27:13
498,498,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-08-26 09:27:13,2025-08-26 09:27:13
499,499,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-07-09 09:27:13,2025-07-09 09:27:13
500,500,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-09-10 09:27:13,2025-09-10 09:27:13
501,501,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-06-24 09:27:13,2025-06-24 09:27:13
502,502,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-09-07 09:27:13,2025-09-07 09:27:13
503,503,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-06-27 09:27:13,2025-06-27 09:27:13
504,504,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-03 09:27:13,2025-08-03 09:27:13
505,505,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-06-23 09:27:13,2025-06-23 09:27:13
506,506,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-17 09:27:13,2025-07-17 09:27:13
507,507,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-13 09:27:13,2025-07-13 09:27:13
508,508,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-07-16 09:27:13,2025-07-16 09:27:13
509,509,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-08-29 09:27:13,2025-08-29 09:27:13
510,510,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-09-05 09:27:13,2025-09-05 09:27:13
511,511,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-06-21 09:27:13,2025-06-21 09:27:13
512,512,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-16 09:27:13,2025-08-16 09:27:13
513,513,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-08-25 09:27:13,2025-08-25 09:27:13
514,514,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-06-21 09:27:13,2025-06-21 09:27:13
515,515,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-06-26 09:27:13,2025-06-26 09:27:13
516,516,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-07-30 09:27:13,2025-07-30 09:27:13
517,517,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-06-29 09:27:13,2025-06-29 09:27:13
518,518,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-06-30 09:27:13,2025-06-30 09:27:13
519,519,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-04 09:27:13,2025-08-04 09:27:13
520,520,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-01 09:27:13,2025-08-01 09:27:13
521,521,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-10 09:27:13,2025-08-10 09:27:13
522,522,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-29 09:27:13,2025-08-29 09:27:13
523,523,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-07-24 09:27:13,2025-07-24 09:27:13
524,524,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-08-21 09:27:13,2025-08-21 09:27:13
525,525,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-06-29 09:27:13,2025-06-29 09:27:13
526,526,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-30 09:27:13,2025-08-30 09:27:13
527,527,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-09-05 09:27:13,2025-09-05 09:27:13
528,528,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-10 09:27:13,2025-07-10 09:27:13
529,529,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-07-25 09:27:13,2025-07-25 09:27:13
530,530,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-08-17 09:27:13,2025-08-17 09:27:13
531,531,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-07-20 09:27:13,2025-07-20 09:27:13
532,532,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-09-05 09:27:13,2025-09-05 09:27:13
533,533,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-09-03 09:27:13,2025-09-03 09:27:13
534,534,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-09-10 09:27:13,2025-09-10 09:27:13
535,535,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-07-25 09:27:13,2025-07-25 09:27:13
536,536,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-09-07 09:27:13,2025-09-07 09:27:13
537,537,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-09-12 09:27:13,2025-09-12 09:27:13
538,538,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-13 09:27:13,2025-08-13 09:27:13
539,539,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-09 09:27:13,2025-08-09 09:27:13
540,540,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-08-18 09:27:13,2025-08-18 09:27:13
541,541,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-06-16 09:27:13,2025-06-16 09:27:13
542,542,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-06-22 09:27:13,2025-06-22 09:27:13
543,543,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-09-09 09:27:13,2025-09-09 09:27:13
544,544,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-06-17 09:27:13,2025-06-17 09:27:13
545,545,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-08-09 09:27:13,2025-08-09 09:27:13
546,546,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-07-03 09:27:13,2025-07-03 09:27:13
547,547,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-09-05 09:27:13,2025-09-05 09:27:13
548,548,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-07-10 09:27:13,2025-07-10 09:27:13
549,549,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-11 09:27:13,2025-07-11 09:27:13
550,550,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-09-14 09:27:13,2025-09-14 09:27:13
551,551,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-08-16 09:27:13,2025-08-16 09:27:13
552,552,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-07-02 09:27:13,2025-07-02 09:27:13
553,553,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-07-03 09:27:13,2025-07-03 09:27:13
554,554,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-06-23 09:27:13,2025-06-23 09:27:13
555,555,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-06-30 09:27:13,2025-06-30 09:27:13
556,556,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-06-23 09:27:13,2025-06-23 09:27:13
557,557,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-02 09:27:13,2025-07-02 09:27:13
558,558,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-01 09:27:13,2025-07-01 09:27:13
559,559,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-08-30 09:27:13,2025-08-30 09:27:13
560,560,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-09-04 09:27:13,2025-09-04 09:27:13
561,561,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-09-12 09:27:13,2025-09-12 09:27:13
562,562,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-08-25 09:27:13,2025-08-25 09:27:13
563,563,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-06-22 09:27:13,2025-06-22 09:27:13
564,564,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-09-04 09:27:13,2025-09-04 09:27:13
565,565,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-09-03 09:27:13,2025-09-03 09:27:13
566,566,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-24 09:27:13,2025-08-24 09:27:13
567,567,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-06-25 09:27:13,2025-06-25 09:27:13
568,568,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-08-29 09:27:13,2025-08-29 09:27:13
569,569,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-08-22 09:27:13,2025-08-22 09:27:13
570,570,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-07-02 09:27:13,2025-07-02 09:27:13
571,571,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-09-11 09:27:13,2025-09-11 09:27:13
572,572,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-07-24 09:27:13,2025-07-24 09:27:13
573,573,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-08-04 09:27:13,2025-08-04 09:27:13
574,574,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,0,2025-08-04 09:27:13,2025-08-04 09:27:13
575,575,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-07-03 09:27:13,2025-07-03 09:27:13
576,576,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-28 09:27:13,2025-07-28 09:27:13
577,577,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-20 09:27:13,2025-07-20 09:27:13
578,578,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-06-30 09:27:13,2025-06-30 09:27:13
579,579,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-06-25 09:27:13,2025-06-25 09:27:13
580,580,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,0,2025-07-14 09:27:13,2025-07-14 09:27:13
581,581,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-08-25 09:27:13,2025-08-25 09:27:13
582,582,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,0,2025-09-13 09:27:13,2025-09-13 09:27:13
583,583,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,0,2025-08-12 09:27:13,2025-08-12 09:27:13
584,584,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-08-30 09:27:13,2025-08-30 09:27:13
585,585,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-21 09:27:13,2025-07-21 09:27:13
586,586,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-02 09:27:13,2025-08-02 09:27:13
587,587,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-31 09:27:13,2025-07-31 09:27:13
588,588,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-06-28 09:27:13,2025-06-28 09:27:13
589,589,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-06-19 09:27:13,2025-06-19 09:27:13
590,590,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-17 09:27:13,2025-07-17 09:27:13
591,591,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,0,2025-09-12 09:27:13,2025-09-12 09:27:13
592,592,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-08-04 09:27:13,2025-08-04 09:27:13
593,593,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,0,2025-07-22 09:27:13,2025-07-22 09:27:13
594,594,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,0,2025-08-02 09:27:13,2025-08-02 09:27:13
595,595,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,0,2025-07-05 09:27:13,2025-07-05 09:27:13
596,596,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-07-12 09:27:13,2025-07-12 09:27:13
597,597,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,0,2025-08-10 09:27:13,2025-08-10 09:27:13
598,598,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,0,2025-06-17 09:27:13,2025-06-17 09:27:13
599,599,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,0,2025-07-01 09:27:13,2025-07-01 09:27:13
600,600,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,0,2025-08-18 09:27:13,2025-08-18 09:27:13
