id,user_id,tagline,bio,visibility_scope,completion_score,created_at,updated_at
470,470,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,100,2025-08-12 11:04:02,2025-08-12 11:04:02
471,471,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,61,2025-07-10 11:04:02,2025-07-10 11:04:02
472,472,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,78,2025-07-15 11:04:02,2025-07-15 11:04:02
473,473,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,71,2025-08-18 11:04:02,2025-08-18 11:04:02
474,474,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,78,2025-08-10 11:04:02,2025-08-10 11:04:02
475,475,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,60,2025-07-14 11:04:02,2025-07-14 11:04:02
476,476,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,92,2025-08-10 11:04:02,2025-08-10 11:04:02
477,477,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,65,2025-06-30 11:04:02,2025-06-30 11:04:02
478,478,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,86,2025-09-01 11:04:02,2025-09-01 11:04:02
479,479,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,71,2025-07-16 11:04:02,2025-07-16 11:04:02
480,480,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,83,2025-08-21 11:04:02,2025-08-21 11:04:02
481,481,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,84,2025-06-20 11:04:02,2025-06-20 11:04:02
482,482,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,80,2025-07-01 11:04:02,2025-07-01 11:04:02
483,483,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,64,2025-08-10 11:04:02,2025-08-10 11:04:02
484,484,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,83,2025-08-05 11:04:02,2025-08-05 11:04:02
485,485,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,63,2025-07-30 11:04:02,2025-07-30 11:04:02
486,486,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,64,2025-07-30 11:04:02,2025-07-30 11:04:02
487,487,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,89,2025-07-29 11:04:02,2025-07-29 11:04:02
488,488,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,96,2025-06-14 11:04:02,2025-06-14 11:04:02
489,489,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,public,88,2025-07-19 11:04:02,2025-07-19 11:04:02
490,490,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,89,2025-08-28 11:04:02,2025-08-28 11:04:02
491,491,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,60,2025-07-12 11:04:02,2025-07-12 11:04:02
492,492,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,99,2025-07-19 11:04:02,2025-07-19 11:04:02
493,493,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,69,2025-06-21 11:04:02,2025-06-21 11:04:02
494,494,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,60,2025-06-22 11:04:02,2025-06-22 11:04:02
495,495,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,92,2025-09-03 11:04:02,2025-09-03 11:04:02
496,496,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,94,2025-07-12 11:04:02,2025-07-12 11:04:02
497,497,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,80,2025-07-08 11:04:02,2025-07-08 11:04:02
498,498,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,79,2025-07-11 11:04:02,2025-07-11 11:04:02
499,499,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,100,2025-08-17 11:04:02,2025-08-17 11:04:02
500,500,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matched,78,2025-07-23 11:04:02,2025-07-23 11:04:02
501,501,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,87,2025-08-23 11:04:02,2025-08-23 11:04:02
502,502,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,62,2025-09-09 11:04:02,2025-09-09 11:04:02
503,503,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,93,2025-06-27 11:04:02,2025-06-27 11:04:02
504,504,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,89,2025-08-08 11:04:02,2025-08-08 11:04:02
505,505,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,89,2025-06-16 11:04:02,2025-06-16 11:04:02
506,506,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,76,2025-08-10 11:04:02,2025-08-10 11:04:02
507,507,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,72,2025-06-23 11:04:02,2025-06-23 11:04:02
508,508,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,96,2025-08-04 11:04:02,2025-08-04 11:04:02
509,509,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,69,2025-09-05 11:04:02,2025-09-05 11:04:02
510,510,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,73,2025-08-05 11:04:02,2025-08-05 11:04:02
511,511,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,79,2025-09-09 11:04:02,2025-09-09 11:04:02
512,512,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,76,2025-06-24 11:04:02,2025-06-24 11:04:02
513,513,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,61,2025-08-11 11:04:02,2025-08-11 11:04:02
514,514,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,72,2025-08-05 11:04:02,2025-08-05 11:04:02
515,515,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,66,2025-08-30 11:04:02,2025-08-30 11:04:02
516,516,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,86,2025-08-18 11:04:02,2025-08-18 11:04:02
517,517,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,85,2025-08-20 11:04:02,2025-08-20 11:04:02
518,518,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,68,2025-06-25 11:04:02,2025-06-25 11:04:02
519,519,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,65,2025-07-25 11:04:02,2025-07-25 11:04:02
520,520,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matched,100,2025-08-30 11:04:02,2025-08-30 11:04:02
521,521,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,82,2025-06-18 11:04:02,2025-06-18 11:04:02
522,522,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,77,2025-07-18 11:04:02,2025-07-18 11:04:02
523,523,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,90,2025-08-29 11:04:02,2025-08-29 11:04:02
524,524,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,71,2025-08-19 11:04:02,2025-08-19 11:04:02
525,525,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,67,2025-07-28 11:04:02,2025-07-28 11:04:02
526,526,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,86,2025-08-16 11:04:02,2025-08-16 11:04:02
527,527,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,64,2025-08-19 11:04:02,2025-08-19 11:04:02
528,528,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,79,2025-06-23 11:04:02,2025-06-23 11:04:02
529,529,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,89,2025-07-30 11:04:02,2025-07-30 11:04:02
530,530,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,66,2025-06-11 11:04:02,2025-06-11 11:04:02
531,531,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,64,2025-06-17 11:04:02,2025-06-17 11:04:02
532,532,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,99,2025-09-04 11:04:02,2025-09-04 11:04:02
533,533,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,85,2025-06-12 11:04:02,2025-06-12 11:04:02
534,534,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,95,2025-08-04 11:04:02,2025-08-04 11:04:02
535,535,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,68,2025-06-28 11:04:02,2025-06-28 11:04:02
536,536,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,83,2025-08-31 11:04:02,2025-08-31 11:04:02
537,537,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,88,2025-07-23 11:04:02,2025-07-23 11:04:02
538,538,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,70,2025-07-08 11:04:02,2025-07-08 11:04:02
539,539,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,65,2025-09-07 11:04:02,2025-09-07 11:04:02
540,540,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,100,2025-09-08 11:04:02,2025-09-08 11:04:02
541,541,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,92,2025-06-27 11:04:02,2025-06-27 11:04:02
542,542,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,62,2025-06-28 11:04:02,2025-06-28 11:04:02
543,543,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,65,2025-08-05 11:04:02,2025-08-05 11:04:02
544,544,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,72,2025-06-25 11:04:02,2025-06-25 11:04:02
545,545,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,80,2025-08-08 11:04:02,2025-08-08 11:04:02
546,546,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matched,73,2025-08-08 11:04:02,2025-08-08 11:04:02
547,547,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,61,2025-09-08 11:04:02,2025-09-08 11:04:02
548,548,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,100,2025-06-14 11:04:02,2025-06-14 11:04:02
549,549,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,93,2025-06-21 11:04:02,2025-06-21 11:04:02
550,550,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,67,2025-06-23 11:04:02,2025-06-23 11:04:02
551,551,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,62,2025-06-13 11:04:02,2025-06-13 11:04:02
552,552,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,85,2025-08-24 11:04:02,2025-08-24 11:04:02
553,553,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,88,2025-06-26 11:04:02,2025-06-26 11:04:02
554,554,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,63,2025-08-06 11:04:02,2025-08-06 11:04:02
555,555,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,85,2025-08-23 11:04:02,2025-08-23 11:04:02
556,556,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,94,2025-06-22 11:04:02,2025-06-22 11:04:02
557,557,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,70,2025-07-09 11:04:02,2025-07-09 11:04:02
558,558,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,81,2025-07-29 11:04:02,2025-07-29 11:04:02
559,559,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,62,2025-08-17 11:04:02,2025-08-17 11:04:02
560,560,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,61,2025-08-17 11:04:02,2025-08-17 11:04:02
561,561,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,77,2025-07-22 11:04:02,2025-07-22 11:04:02
562,562,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,84,2025-06-20 11:04:02,2025-06-20 11:04:02
563,563,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,87,2025-07-14 11:04:02,2025-07-14 11:04:02
564,564,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,72,2025-07-23 11:04:02,2025-07-23 11:04:02
565,565,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,60,2025-09-02 11:04:02,2025-09-02 11:04:02
566,566,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,93,2025-06-25 11:04:02,2025-06-25 11:04:02
567,567,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,77,2025-06-20 11:04:02,2025-06-20 11:04:02
568,568,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,88,2025-07-11 11:04:02,2025-07-11 11:04:02
569,569,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,79,2025-07-06 11:04:02,2025-07-06 11:04:02
570,570,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,92,2025-09-03 11:04:02,2025-09-03 11:04:02
571,571,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,100,2025-06-14 11:04:02,2025-06-14 11:04:02
572,572,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,62,2025-08-25 11:04:02,2025-08-25 11:04:02
573,573,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,64,2025-07-14 11:04:02,2025-07-14 11:04:02
574,574,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,91,2025-06-20 11:04:02,2025-06-20 11:04:02
575,575,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,78,2025-09-05 11:04:02,2025-09-05 11:04:02
576,576,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,97,2025-09-06 11:04:02,2025-09-06 11:04:02
577,577,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,76,2025-06-30 11:04:02,2025-06-30 11:04:02
578,578,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,80,2025-07-16 11:04:02,2025-07-16 11:04:02
579,579,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,62,2025-08-28 11:04:02,2025-08-28 11:04:02
580,580,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,95,2025-06-19 11:04:02,2025-06-19 11:04:02
581,581,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,88,2025-09-05 11:04:02,2025-09-05 11:04:02
582,582,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,76,2025-06-22 11:04:02,2025-06-22 11:04:02
583,583,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,61,2025-07-20 11:04:02,2025-07-20 11:04:02
584,584,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,97,2025-06-28 11:04:02,2025-06-28 11:04:02
585,585,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,64,2025-07-08 11:04:02,2025-07-08 11:04:02
586,586,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,67,2025-06-25 11:04:02,2025-06-25 11:04:02
587,587,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,61,2025-08-01 11:04:02,2025-08-01 11:04:02
588,588,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,91,2025-08-27 11:04:02,2025-08-27 11:04:02
589,589,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,63,2025-07-21 11:04:02,2025-07-21 11:04:02
590,590,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,90,2025-06-24 11:04:02,2025-06-24 11:04:02
591,591,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,77,2025-06-14 11:04:02,2025-06-14 11:04:02
592,592,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,76,2025-07-28 11:04:02,2025-07-28 11:04:02
593,593,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,73,2025-07-27 11:04:02,2025-07-27 11:04:02
594,594,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,92,2025-08-14 11:04:02,2025-08-14 11:04:02
595,595,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,76,2025-08-09 11:04:02,2025-08-09 11:04:02
596,596,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,78,2025-06-27 11:04:02,2025-06-27 11:04:02
597,597,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,75,2025-08-07 11:04:02,2025-08-07 11:04:02
598,598,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,91,2025-08-01 11:04:02,2025-08-01 11:04:02
599,599,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,81,2025-08-31 11:04:02,2025-08-31 11:04:02
600,600,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,69,2025-06-15 11:04:02,2025-06-15 11:04:02
601,601,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,94,2025-06-14 11:04:02,2025-06-14 11:04:02
602,602,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,96,2025-09-07 11:04:02,2025-09-07 11:04:02
603,603,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,68,2025-07-06 11:04:02,2025-07-06 11:04:02
604,604,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,96,2025-07-29 11:04:02,2025-07-29 11:04:02
605,605,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,65,2025-08-09 11:04:02,2025-08-09 11:04:02
606,606,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,88,2025-07-02 11:04:02,2025-07-02 11:04:02
607,607,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,89,2025-08-12 11:04:02,2025-08-12 11:04:02
608,608,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,75,2025-07-06 11:04:02,2025-07-06 11:04:02
609,609,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,72,2025-08-08 11:04:02,2025-08-08 11:04:02
610,610,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,98,2025-07-27 11:04:02,2025-07-27 11:04:02
611,611,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,72,2025-08-02 11:04:02,2025-08-02 11:04:02
612,612,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,63,2025-08-03 11:04:02,2025-08-03 11:04:02
613,613,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,69,2025-07-09 11:04:02,2025-07-09 11:04:02
614,614,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,78,2025-08-07 11:04:02,2025-08-07 11:04:02
615,615,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,public,99,2025-06-17 11:04:02,2025-06-17 11:04:02
616,616,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,95,2025-07-17 11:04:02,2025-07-17 11:04:02
617,617,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,84,2025-06-26 11:04:02,2025-06-26 11:04:02
618,618,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,77,2025-06-30 11:04:02,2025-06-30 11:04:02
619,619,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,68,2025-06-18 11:04:02,2025-06-18 11:04:02
620,620,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,64,2025-08-19 11:04:02,2025-08-19 11:04:02
621,621,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,64,2025-07-02 11:04:02,2025-07-02 11:04:02
622,622,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,82,2025-07-26 11:04:02,2025-07-26 11:04:02
623,623,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,64,2025-08-31 11:04:02,2025-08-31 11:04:02
624,624,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,89,2025-08-03 11:04:02,2025-08-03 11:04:02
625,625,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,69,2025-08-29 11:04:02,2025-08-29 11:04:02
626,626,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,95,2025-07-12 11:04:02,2025-07-12 11:04:02
627,627,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,89,2025-07-24 11:04:02,2025-07-24 11:04:02
628,628,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,77,2025-08-27 11:04:02,2025-08-27 11:04:02
629,629,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,88,2025-08-09 11:04:02,2025-08-09 11:04:02
630,630,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,61,2025-08-25 11:04:02,2025-08-25 11:04:02
631,631,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,94,2025-09-09 11:04:02,2025-09-09 11:04:02
632,632,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,75,2025-07-15 11:04:02,2025-07-15 11:04:02
633,633,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,100,2025-08-12 11:04:02,2025-08-12 11:04:02
634,634,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,70,2025-06-15 11:04:02,2025-06-15 11:04:02
635,635,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,public,96,2025-08-03 11:04:02,2025-08-03 11:04:02
636,636,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,76,2025-08-17 11:04:02,2025-08-17 11:04:02
637,637,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,99,2025-08-12 11:04:02,2025-08-12 11:04:02
638,638,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,73,2025-07-08 11:04:02,2025-07-08 11:04:02
639,639,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,72,2025-06-17 11:04:02,2025-06-17 11:04:02
640,640,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,72,2025-06-23 11:04:02,2025-06-23 11:04:02
641,641,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,76,2025-06-14 11:04:02,2025-06-14 11:04:02
642,642,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matched,69,2025-06-29 11:04:02,2025-06-29 11:04:02
643,643,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,82,2025-08-09 11:04:02,2025-08-09 11:04:02
644,644,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,73,2025-07-03 11:04:02,2025-07-03 11:04:02
645,645,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,98,2025-07-01 11:04:02,2025-07-01 11:04:02
646,646,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,98,2025-09-08 11:04:02,2025-09-08 11:04:02
647,647,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,76,2025-06-24 11:04:02,2025-06-24 11:04:02
648,648,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,79,2025-09-01 11:04:02,2025-09-01 11:04:02
649,649,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,90,2025-07-10 11:04:02,2025-07-10 11:04:02
650,650,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,77,2025-08-12 11:04:02,2025-08-12 11:04:02
651,651,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matched,74,2025-06-20 11:04:02,2025-06-20 11:04:02
652,652,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,89,2025-08-26 11:04:02,2025-08-26 11:04:02
653,653,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,93,2025-07-21 11:04:02,2025-07-21 11:04:02
654,654,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,79,2025-06-25 11:04:02,2025-06-25 11:04:02
655,655,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,88,2025-07-18 11:04:02,2025-07-18 11:04:02
656,656,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,96,2025-07-20 11:04:02,2025-07-20 11:04:02
657,657,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,89,2025-08-02 11:04:02,2025-08-02 11:04:02
658,658,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,81,2025-07-05 11:04:02,2025-07-05 11:04:02
659,659,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,65,2025-08-28 11:04:02,2025-08-28 11:04:02
660,660,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,61,2025-06-19 11:04:02,2025-06-19 11:04:02
661,661,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,63,2025-08-20 11:04:02,2025-08-20 11:04:02
662,662,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,95,2025-08-14 11:04:02,2025-08-14 11:04:02
663,663,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,96,2025-06-14 11:04:02,2025-06-14 11:04:02
664,664,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,73,2025-09-04 11:04:02,2025-09-04 11:04:02
