id,user_id,tagline,bio,visibility_scope,completion_score,created_at,updated_at
496,496,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,94,2025-07-13 11:18:51,2025-07-13 11:18:51
497,497,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,80,2025-07-09 11:18:51,2025-07-09 11:18:51
498,498,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,79,2025-07-12 11:18:51,2025-07-12 11:18:51
499,499,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,100,2025-08-18 11:18:51,2025-08-18 11:18:51
500,500,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matched,78,2025-07-24 11:18:51,2025-07-24 11:18:51
501,501,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,87,2025-08-24 11:18:51,2025-08-24 11:18:51
502,502,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,62,2025-09-10 11:18:51,2025-09-10 11:18:51
503,503,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,93,2025-06-28 11:18:51,2025-06-28 11:18:51
504,504,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,89,2025-08-09 11:18:51,2025-08-09 11:18:51
505,505,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,89,2025-06-17 11:18:51,2025-06-17 11:18:51
506,506,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,76,2025-08-11 11:18:51,2025-08-11 11:18:51
507,507,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,72,2025-06-24 11:18:51,2025-06-24 11:18:51
508,508,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,96,2025-08-05 11:18:51,2025-08-05 11:18:51
509,509,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,69,2025-09-06 11:18:51,2025-09-06 11:18:51
510,510,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,73,2025-08-06 11:18:51,2025-08-06 11:18:51
511,511,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,79,2025-09-10 11:18:51,2025-09-10 11:18:51
512,512,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,76,2025-06-25 11:18:51,2025-06-25 11:18:51
513,513,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,61,2025-08-12 11:18:51,2025-08-12 11:18:51
514,514,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,72,2025-08-06 11:18:51,2025-08-06 11:18:51
515,515,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,66,2025-08-31 11:18:51,2025-08-31 11:18:51
516,516,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,86,2025-08-19 11:18:51,2025-08-19 11:18:51
517,517,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,85,2025-08-21 11:18:51,2025-08-21 11:18:51
518,518,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,68,2025-06-26 11:18:51,2025-06-26 11:18:51
519,519,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,65,2025-07-26 11:18:51,2025-07-26 11:18:51
520,520,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matched,100,2025-08-31 11:18:51,2025-08-31 11:18:51
521,521,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,82,2025-06-19 11:18:51,2025-06-19 11:18:51
522,522,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,77,2025-07-19 11:18:51,2025-07-19 11:18:51
523,523,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,90,2025-08-30 11:18:51,2025-08-30 11:18:51
524,524,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,71,2025-08-20 11:18:51,2025-08-20 11:18:51
525,525,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,67,2025-07-29 11:18:51,2025-07-29 11:18:51
526,526,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,86,2025-08-17 11:18:51,2025-08-17 11:18:51
527,527,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,64,2025-08-20 11:18:51,2025-08-20 11:18:51
528,528,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,79,2025-06-24 11:18:51,2025-06-24 11:18:51
529,529,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,89,2025-07-31 11:18:51,2025-07-31 11:18:51
530,530,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,66,2025-06-12 11:18:51,2025-06-12 11:18:51
531,531,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,64,2025-06-18 11:18:51,2025-06-18 11:18:51
532,532,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,99,2025-09-05 11:18:51,2025-09-05 11:18:51
533,533,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,85,2025-06-13 11:18:51,2025-06-13 11:18:51
534,534,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,95,2025-08-05 11:18:51,2025-08-05 11:18:51
535,535,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,68,2025-06-29 11:18:51,2025-06-29 11:18:51
536,536,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,83,2025-09-01 11:18:51,2025-09-01 11:18:51
537,537,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,88,2025-07-24 11:18:51,2025-07-24 11:18:51
538,538,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,70,2025-07-09 11:18:51,2025-07-09 11:18:51
539,539,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,65,2025-09-08 11:18:51,2025-09-08 11:18:51
540,540,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,100,2025-09-09 11:18:51,2025-09-09 11:18:51
541,541,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,92,2025-06-28 11:18:51,2025-06-28 11:18:51
542,542,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,62,2025-06-29 11:18:51,2025-06-29 11:18:51
543,543,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,65,2025-08-06 11:18:51,2025-08-06 11:18:51
544,544,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,public,72,2025-06-26 11:18:51,2025-06-26 11:18:51
545,545,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,80,2025-08-09 11:18:51,2025-08-09 11:18:51
546,546,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matched,73,2025-08-09 11:18:51,2025-08-09 11:18:51
547,547,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,61,2025-09-09 11:18:51,2025-09-09 11:18:51
548,548,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,100,2025-06-15 11:18:51,2025-06-15 11:18:51
549,549,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,93,2025-06-22 11:18:51,2025-06-22 11:18:51
550,550,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,67,2025-06-24 11:18:51,2025-06-24 11:18:51
551,551,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,62,2025-06-14 11:18:51,2025-06-14 11:18:51
552,552,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,85,2025-08-25 11:18:51,2025-08-25 11:18:51
553,553,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,88,2025-06-27 11:18:51,2025-06-27 11:18:51
554,554,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,63,2025-08-07 11:18:51,2025-08-07 11:18:51
555,555,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,85,2025-08-24 11:18:51,2025-08-24 11:18:51
556,556,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,94,2025-06-23 11:18:51,2025-06-23 11:18:51
557,557,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,70,2025-07-10 11:18:51,2025-07-10 11:18:51
558,558,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,81,2025-07-30 11:18:51,2025-07-30 11:18:51
559,559,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,62,2025-08-18 11:18:51,2025-08-18 11:18:51
560,560,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,61,2025-08-18 11:18:51,2025-08-18 11:18:51
561,561,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,77,2025-07-23 11:18:51,2025-07-23 11:18:51
562,562,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,84,2025-06-21 11:18:51,2025-06-21 11:18:51
563,563,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,87,2025-07-15 11:18:51,2025-07-15 11:18:51
564,564,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,72,2025-07-24 11:18:51,2025-07-24 11:18:51
565,565,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,60,2025-09-03 11:18:51,2025-09-03 11:18:51
566,566,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,93,2025-06-26 11:18:51,2025-06-26 11:18:51
567,567,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,77,2025-06-21 11:18:51,2025-06-21 11:18:51
568,568,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,88,2025-07-12 11:18:51,2025-07-12 11:18:51
569,569,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,79,2025-07-07 11:18:51,2025-07-07 11:18:51
570,570,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,92,2025-09-04 11:18:51,2025-09-04 11:18:51
571,571,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,100,2025-06-15 11:18:51,2025-06-15 11:18:51
572,572,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,62,2025-08-26 11:18:51,2025-08-26 11:18:51
573,573,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,64,2025-07-15 11:18:51,2025-07-15 11:18:51
574,574,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,91,2025-06-21 11:18:51,2025-06-21 11:18:51
575,575,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,78,2025-09-06 11:18:51,2025-09-06 11:18:51
576,576,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,97,2025-09-07 11:18:51,2025-09-07 11:18:51
577,577,慢热但真诚,热爱运动与电影，期待遇见志同道合的你。,public,76,2025-07-01 11:18:51,2025-07-01 11:18:51
578,578,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,80,2025-07-17 11:18:51,2025-07-17 11:18:51
579,579,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,62,2025-08-29 11:18:51,2025-08-29 11:18:51
580,580,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,95,2025-06-20 11:18:51,2025-06-20 11:18:51
581,581,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,88,2025-09-06 11:18:51,2025-09-06 11:18:51
582,582,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,76,2025-06-23 11:18:51,2025-06-23 11:18:51
583,583,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,61,2025-07-21 11:18:51,2025-07-21 11:18:51
584,584,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,97,2025-06-29 11:18:51,2025-06-29 11:18:51
585,585,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,public,64,2025-07-09 11:18:51,2025-07-09 11:18:51
586,586,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,public,67,2025-06-26 11:18:51,2025-06-26 11:18:51
587,587,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matched,61,2025-08-02 11:18:51,2025-08-02 11:18:51
588,588,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,91,2025-08-28 11:18:51,2025-08-28 11:18:51
589,589,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,63,2025-07-22 11:18:51,2025-07-22 11:18:51
590,590,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,90,2025-06-25 11:18:51,2025-06-25 11:18:51
591,591,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,77,2025-06-15 11:18:51,2025-06-15 11:18:51
592,592,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,76,2025-07-29 11:18:51,2025-07-29 11:18:51
593,593,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,73,2025-07-28 11:18:51,2025-07-28 11:18:51
594,594,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,92,2025-08-15 11:18:51,2025-08-15 11:18:51
595,595,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,76,2025-08-10 11:18:51,2025-08-10 11:18:51
596,596,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,78,2025-06-28 11:18:51,2025-06-28 11:18:51
597,597,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,75,2025-08-08 11:18:51,2025-08-08 11:18:51
598,598,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,91,2025-08-02 11:18:51,2025-08-02 11:18:51
599,599,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,81,2025-09-01 11:18:51,2025-09-01 11:18:51
600,600,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,69,2025-06-16 11:18:51,2025-06-16 11:18:51
601,601,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,94,2025-06-15 11:18:51,2025-06-15 11:18:51
602,602,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,96,2025-09-08 11:18:51,2025-09-08 11:18:51
603,603,认真找对象,热爱运动与电影，期待遇见志同道合的你。,public,68,2025-07-07 11:18:51,2025-07-07 11:18:51
604,604,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,96,2025-07-30 11:18:51,2025-07-30 11:18:51
605,605,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,65,2025-08-10 11:18:51,2025-08-10 11:18:51
606,606,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,88,2025-07-03 11:18:51,2025-07-03 11:18:51
607,607,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,89,2025-08-13 11:18:51,2025-08-13 11:18:51
608,608,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,75,2025-07-07 11:18:51,2025-07-07 11:18:51
609,609,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,72,2025-08-09 11:18:51,2025-08-09 11:18:51
610,610,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,98,2025-07-28 11:18:51,2025-07-28 11:18:51
611,611,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,72,2025-08-03 11:18:51,2025-08-03 11:18:51
612,612,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,63,2025-08-04 11:18:51,2025-08-04 11:18:51
613,613,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,69,2025-07-10 11:18:51,2025-07-10 11:18:51
614,614,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,78,2025-08-08 11:18:51,2025-08-08 11:18:51
615,615,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,public,99,2025-06-18 11:18:51,2025-06-18 11:18:51
616,616,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,95,2025-07-18 11:18:51,2025-07-18 11:18:51
617,617,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,84,2025-06-27 11:18:51,2025-06-27 11:18:51
618,618,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,77,2025-07-01 11:18:51,2025-07-01 11:18:51
619,619,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,68,2025-06-19 11:18:51,2025-06-19 11:18:51
620,620,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,64,2025-08-20 11:18:51,2025-08-20 11:18:51
621,621,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,64,2025-07-03 11:18:51,2025-07-03 11:18:51
622,622,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,82,2025-07-27 11:18:51,2025-07-27 11:18:51
623,623,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,64,2025-09-01 11:18:51,2025-09-01 11:18:51
624,624,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,89,2025-08-04 11:18:51,2025-08-04 11:18:51
625,625,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,69,2025-08-30 11:18:51,2025-08-30 11:18:51
626,626,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,95,2025-07-13 11:18:51,2025-07-13 11:18:51
627,627,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,89,2025-07-25 11:18:51,2025-07-25 11:18:51
628,628,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,77,2025-08-28 11:18:51,2025-08-28 11:18:51
629,629,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,88,2025-08-10 11:18:51,2025-08-10 11:18:51
630,630,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matched,61,2025-08-26 11:18:51,2025-08-26 11:18:51
631,631,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,94,2025-09-10 11:18:51,2025-09-10 11:18:51
632,632,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,75,2025-07-16 11:18:51,2025-07-16 11:18:51
633,633,认真找对象,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,100,2025-08-13 11:18:51,2025-08-13 11:18:51
634,634,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,70,2025-06-16 11:18:51,2025-06-16 11:18:51
635,635,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,public,96,2025-08-04 11:18:51,2025-08-04 11:18:51
636,636,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,76,2025-08-18 11:18:51,2025-08-18 11:18:51
637,637,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,99,2025-08-13 11:18:51,2025-08-13 11:18:51
638,638,认真找对象,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,73,2025-07-09 11:18:51,2025-07-09 11:18:51
639,639,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,72,2025-06-18 11:18:51,2025-06-18 11:18:51
640,640,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,72,2025-06-24 11:18:51,2025-06-24 11:18:51
641,641,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,76,2025-06-15 11:18:51,2025-06-15 11:18:51
642,642,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matched,69,2025-06-30 11:18:51,2025-06-30 11:18:51
643,643,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,82,2025-08-10 11:18:51,2025-08-10 11:18:51
644,644,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,73,2025-07-04 11:18:51,2025-07-04 11:18:51
645,645,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,98,2025-07-02 11:18:51,2025-07-02 11:18:51
646,646,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,98,2025-09-09 11:18:51,2025-09-09 11:18:51
647,647,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,76,2025-06-25 11:18:51,2025-06-25 11:18:51
648,648,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,79,2025-09-02 11:18:51,2025-09-02 11:18:51
649,649,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,90,2025-07-11 11:18:51,2025-07-11 11:18:51
650,650,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,77,2025-08-13 11:18:51,2025-08-13 11:18:51
651,651,认真找对象,猫派，咖啡控，喜欢书店和博物馆。,matched,74,2025-06-21 11:18:51,2025-06-21 11:18:51
652,652,认真找对象,外向开朗，周末citywalk，向往稳定的亲密关系。,public,89,2025-08-27 11:18:51,2025-08-27 11:18:51
653,653,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,93,2025-07-22 11:18:51,2025-07-22 11:18:51
654,654,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,79,2025-06-26 11:18:51,2025-06-26 11:18:51
655,655,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,88,2025-07-19 11:18:51,2025-07-19 11:18:51
656,656,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,96,2025-07-21 11:18:51,2025-07-21 11:18:51
657,657,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,89,2025-08-03 11:18:51,2025-08-03 11:18:51
658,658,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,81,2025-07-06 11:18:51,2025-07-06 11:18:51
659,659,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,public,65,2025-08-29 11:18:51,2025-08-29 11:18:51
660,660,有趣的灵魂在路上,热爱运动与电影，期待遇见志同道合的你。,public,61,2025-06-20 11:18:51,2025-06-20 11:18:51
661,661,爱阅读、爱旅行,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,63,2025-08-21 11:18:51,2025-08-21 11:18:51
662,662,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,95,2025-08-15 11:18:51,2025-08-15 11:18:51
663,663,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,public,96,2025-06-15 11:18:51,2025-06-15 11:18:51
664,664,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,73,2025-09-05 11:18:51,2025-09-05 11:18:51
665,665,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,public,89,2025-08-22 11:18:51,2025-08-22 11:18:51
666,666,享受生活，热爱运动,猫派，咖啡控，喜欢书店和博物馆。,matched,81,2025-07-17 11:18:51,2025-07-17 11:18:51
667,667,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,94,2025-08-20 11:18:51,2025-08-20 11:18:51
668,668,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,92,2025-07-29 11:18:51,2025-07-29 11:18:51
669,669,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,82,2025-06-24 11:18:51,2025-06-24 11:18:51
670,670,爱阅读、爱旅行,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,76,2025-07-28 11:18:51,2025-07-28 11:18:51
671,671,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matched,65,2025-06-20 11:18:51,2025-06-20 11:18:51
672,672,享受生活，热爱运动,程序员一枚，喜欢做饭和摄影，认真对待感情。,public,92,2025-08-16 11:18:51,2025-08-16 11:18:51
673,673,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,70,2025-09-06 11:18:51,2025-09-06 11:18:51
674,674,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,76,2025-07-18 11:18:51,2025-07-18 11:18:51
675,675,爱阅读、爱旅行,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,91,2025-07-25 11:18:51,2025-07-25 11:18:51
676,676,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matched,79,2025-08-04 11:18:51,2025-08-04 11:18:51
677,677,有趣的灵魂在路上,外向开朗，周末citywalk，向往稳定的亲密关系。,matched,92,2025-09-07 11:18:51,2025-09-07 11:18:51
678,678,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,87,2025-09-02 11:18:51,2025-09-02 11:18:51
679,679,爱阅读、爱旅行,猫派，咖啡控，喜欢书店和博物馆。,matched,63,2025-07-16 11:18:51,2025-07-16 11:18:51
680,680,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,72,2025-06-30 11:18:51,2025-06-30 11:18:51
681,681,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,78,2025-07-04 11:18:51,2025-07-04 11:18:51
682,682,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,matchmaker_only,63,2025-08-14 11:18:51,2025-08-14 11:18:51
683,683,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matched,84,2025-07-09 11:18:51,2025-07-09 11:18:51
684,684,有趣的灵魂在路上,猫派，咖啡控，喜欢书店和博物馆。,matchmaker_only,79,2025-06-12 11:18:51,2025-06-12 11:18:51
685,685,享受生活，热爱运动,热爱运动与电影，期待遇见志同道合的你。,matchmaker_only,67,2025-08-19 11:18:51,2025-08-19 11:18:51
686,686,有趣的灵魂在路上,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,92,2025-09-02 11:18:51,2025-09-02 11:18:51
687,687,慢热但真诚,程序员一枚，喜欢做饭和摄影，认真对待感情。,matchmaker_only,85,2025-08-28 11:18:51,2025-08-28 11:18:51
688,688,享受生活，热爱运动,外向开朗，周末citywalk，向往稳定的亲密关系。,public,98,2025-08-20 11:18:51,2025-08-20 11:18:51
689,689,慢热但真诚,外向开朗，周末citywalk，向往稳定的亲密关系。,public,87,2025-06-21 11:18:51,2025-06-21 11:18:51
690,690,慢热但真诚,猫派，咖啡控，喜欢书店和博物馆。,public,98,2025-08-29 11:18:51,2025-08-29 11:18:51
